"country","Q.balance","UV.balance","prod_diversity","prod_ratio","energy_adequacy","polyunsatFA","calories","protein","vitaminA","iron","zinc","calories_percentseafood","protein_percentseafood","polyunsatFA_percentseafood","vitaminA_percentseafood","zinc_percentseafood","iron_percentseafood","Q.balance_norm","UV.balance_norm","prod_diversity_norm","prod_ratio_norm","energy_adequacy_norm","polyunsatFA_norm","calories_norm","protein_norm","vitaminA_norm","iron_norm","zinc_norm","calories_percentseafood_norm","protein_percentseafood_norm","polyunsatFA_percentseafood_norm","vitaminA_percentseafood_norm","zinc_percentseafood_norm","iron_percentseafood_norm","mean_reliance","mean_econ","mean_nutrition","econ_opportunity","mean_malnutrition","mariculture_opportunity"
"Montenegro",0.074176404,3.347737179,0.48787949420197,0.168337188383449,144,23.0145,3482.9716,99.882,727.1363,13.7823,11.7252,0.00347423447265548,0.0193296189503614,0.00334328966521106,0.00409645619397629,0.00714844096475966,0.00937425538553072,0.0269935458921946,1,0.697311372972634,0.21606807285454,1,0.747404325134277,0.905313224749532,0.937313840698876,0.491374579977137,0.443034841543433,0.689697361842299,0.204696411960264,0.175957332175438,0.166679090865846,0.230407431563081,0.19127150439949,0.260923346014738,0.204989186163143,0.485093247929842,0.744876881992222,0.514906752070158,0.255123118007778,0.32500635208036
"Morocco",0.686375004,0.725523445,0.573204690882931,0.000394051633411645,140,19.118,3571.921,95.6875,615.1927,33.7061,11.7553,0.00623490777091655,0.0356006772044415,0.0086146613662517,0.008359076920126,0.0111273867957432,0.00447870296474525,0.249778826831902,0.219408844164876,0.819264090301086,0.000505782339921801,1,0.620864059089579,0.9284334443211,0.89795176440073,0.415726810183319,1,0.691467898003,0.367350925694514,0.324072616258964,0.42948235672942,0.470160878623962,0.297736530657406,0.124660371976979,0.335577279990207,0.322239385909447,0.793491996571104,0.677760614090553,0.206508003428896,0.406615299169885
"Mozambique",3.514800285,0.327704055,0.1171875,0.00061833359097233,106,12.8245,2460.1753,49.7352,391.388,20.1932,8.9415,0.00276128209237773,0.0280809788640641,0.00247861281141565,0.00456110637014931,0.00427434323100151,0.0100561013608541,1,0.099102473436531,0.167492541685718,0.000793657947275985,0.762589928057554,0.41648033925067,0.63946235860555,0.466725649565755,0.264487021357745,0.649114528217703,0.525955118967089,0.162690382922782,0.255620875842625,0.123570785479372,0.256541936266143,0.114369002156391,0.279901870284801,0.198782475492019,0.316847168267381,0.532116420574581,0.683152831732619,0.467883579425419,0.449939628883352
"Myanmar",0.383490287,2.121049076,0.510812921805431,0.0150737031839678,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139556005725828,0.641436096089408,0.730089425912317,0.0193477509575745,0.76978417266187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.382607319671282,0.76978417266187,0.617392680328718,0.23021582733813,NA
"Namibia",1.158039103,0.451000053,0.315177961432507,0.00185828389171949,90,12.6341,2584.2181,63.1942,299.6955,24.9273,9.5002,0.00608072902205893,0.0452601821053198,0.0119101036084881,0.00905203114494546,0.00904982000378939,0.00700787088854389,0.421422177216711,0.136388976853846,0.450474306932513,0.00238518786702002,0.647482014388489,0.41029702944574,0.671704248626979,0.593027755870857,0.202524272868152,0.801293137256162,0.558818858268874,0.358266957142572,0.41200299485871,0.593776023130052,0.509136470103791,0.242146881425297,0.195057318739202,0.385064440899937,0.252667662217523,0.555021045246465,0.747332337782477,0.444978954753535,0.525791911145317
"Netherlands",1.473790404,0.33783396,0.0908424746075717,0.154101533986147,124,22.4382,3722.887,124.911,1190.207,15.2804,16.137,0.00876458968537052,0.0408322557661055,0.0103275235981496,0.00607551081450538,0.012034764206482,0.0159671965393576,0.536327278764416,0.102165904071154,0.129838395435029,0.197795993814929,0.892086330935252,0.728688771349712,0.967673361260858,1,0.804302391052199,0.491191571270417,0.949207376253639,0.516395791654213,0.371695624717669,0.514876788017252,0.341720447117763,0.322015313019282,0.444431496282333,0.418522576801419,0.241531893021382,0.833307114588868,0.758468106978618,0.166692885411132,0.447894523063723
"Netherlands Antilles",0.090577927,1.832610296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0329622264958321,0.554208013016053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293585119755942,NA,0.706414880244058,NA,NA
"New Caledonia",0.151779153,2.536417615,0.0238628672781163,0.410205598216497,NA,22.6772,2715.1718,71.2073,801.365,13.5865,8.4726,0.0169584149334491,0.0956064195665332,0.013556298837599,0.014300503515876,0.0405711823997356,0.0459550656902072,0.0552339734881718,0.767049584767838,0.0341064728944696,0.526516653461564,NA,0.736450383972497,0.705742457965201,0.668224383260218,0.541535872000035,0.436740810650606,0.498373577247728,0.999163043465264,0.870304301857863,0.675846783265212,0.804339685115371,1,1,0.891608968950618,0.345726671153011,0.597844580849381,0.654273328846989,0.402155419150619,0.649345905649409
"New Zealand",1.324344129,0.76073849,0.189569884299248,0.245737718682081,127,19.2671,3657.6115,118.1914,1250.6842,15.6535,15.7394,0.00916253462129589,0.0459625150391653,0.0117128073244027,0.00582853209467266,0.0142983824033953,0.0160549040150765,0.481942263246139,0.230058386056199,0.270946489585908,0.315415006114768,0.913669064748201,0.625706136252999,0.950706592596383,1,0.845170875747837,0.50318494678683,0.925819828828564,0.539842079227146,0.418396324683564,0.583939853202943,0.327828993189591,0.38258315711901,0.446872749170579,0.449910526098805,0.324590536250753,0.823465349280116,0.675409463749247,0.176534650719884,0.433951546855979
"Nicaragua",2.141066844,0.834371208,0,0.601335513227096,113,17.0295,2648.4133,71.7796,2539.906,26.3818,12.1915,0.00257212648796168,0.0176158267808681,0.00280909656772072,3.27539680602353e-05,0.00397698970594267,0.00301100379807291,0.779155944412865,0.252325991135588,0,0.771840178214295,0.81294964028777,0.55303925589842,0.688390219745848,0.673594967660129,1,0.848048336099964,0.717125966883327,0.151545633243137,0.160356698825055,0.140046992318417,0.0018422649472867,0.106412686036992,0.0838083830176972,0.107335443064764,0.450830528440687,0.756164055225065,0.549169471559313,0.243835944774935,0.300113619799671
"Nigeria",0.173419209,1.706140411,NA,0,126,13.5679,2974.0509,66.1648,1373.4763,24.7763,16.0877,0.00593261029930591,0.0529531578724639,0.0105783910553586,0.00180331986798753,0.00772681800381658,0.00545137086651356,0.0631090093923882,0.515961679998496,NA,0,0.906474820143885,0.440622526797861,0.773031744171628,0.620904495375273,0.928149701811136,0.79643921149101,0.946307461545249,0.349540035764549,0.482032077995482,0.52738373891969,0.101428717748931,0.206747193002908,0.151733643725288,0.303144234526141,0.193023563130295,0.773132851619434,0.806976436869705,0.226867148380566,0.445662606592137
"Norway",0.463990111,1.920282572,0.105405478628113,0.542552463740498,137,25.7455,3499.0475,99.5428,881.27,13.5981,12.4235,0.0145365531619676,0.0952120896739895,0.0106678992445282,0.0114648076072032,0.0369069465126575,0.0233368492657062,0.168850708303451,0.580721384672105,0.150652855663124,0.696389587996815,0.985611510791367,0.836094551380414,0.909491761511,0.934130716064156,0.595533019182857,0.437113695014022,0.730772624334578,0.856470770163665,0.866714720704339,0.53184615321513,0.644844409181018,0.987522624453099,0.649558663107077,0.756159556804055,0.399153634158874,0.775535411182628,0.600846365841126,0.224464588817372,0.527156837154185
"Oman",0.401276282,1.312989872,0,0.00131256604292138,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146028509734931,0.397067237731661,0,0.00168473537019237,0.913669064748201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136195120709196,0.913669064748201,0.863804879290804,0.0863309352517986,NA
"Pakistan",0.900180273,1.639835938,0,0.000242066532512693,108,14.5521,2583.0306,73.5509,870.4686,23.7699,12.4994,0.00033987804867662,0.00187126466161529,0.000468416929515328,0.000135115729619655,0.000608317199225563,0.000438554221936146,0.327584733151444,0.495910242813181,0,0.000310702879648077,0.776978417266187,0.472584782627757,0.671395587064999,0.690217221980527,0.588233791530263,0.764088278444326,0.735237198905914,0.0200250782196009,0.0170341039053874,0.0233528398003339,0.007599658522216,0.0162768002731725,0.0122067332593789,0.0160825356633483,0.205951419711068,0.671247896831425,0.794048580288932,0.328752103168575,0.379627739706952
"Palau",0.006629957,1.880604489,0.719860679341528,0.0117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00241270860936824,0.568722155164493,1,0.0150174567882154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.396538080140519,NA,0.603461919859481,NA,NA
"Palestine",0.01268201,1.394173367,0,0.0525578135949544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00461511209063559,0.421618307619161,0,0.0674602303030178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123423412503204,NA,0.876576587496796,NA,NA
"Panama",0.395719268,2.279220386,0.24778780907037,0.0631126375692547,113,21.8986,2666.2372,82.3206,1535.934,29.5885,14.0357,0.00654987860794981,0.0398868569956973,0.00538884677559296,0.000398192240031147,0.00745974906844689,0.00662462105209794,0.144006255967648,0.689269401196653,0.354155604820751,0.0810078040586823,0.81294964028777,0.711165063520193,0.693023106326552,0.772513944000279,1,0.951128360941777,0.825605129260904,0.385908510313595,0.363089668960851,0.268659964081956,0.0223965415348117,0.199601204486201,0.184389929642952,0.237340969836728,0.317109766510933,0.823769320619639,0.682890233489067,0.176230679380361,0.365487294235385
"Papua New Guinea",0.229739571,1.297547389,0.00991262592510078,0.0117661075768777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0836045604615936,0.392397206226248,0.0141678157736523,0.015102308726603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126317972797024,NA,0.873682027202976,NA,NA
"Peru",1.001455792,0.801869735,0.403806210185155,0.0212792877746654,115,12.7153,2380.3828,70.7091,1327.4904,29.3906,15.8374,0.0133148164236441,0.0812615490792557,0.0191913049633119,0.000599831079757714,0.0182384734868097,0.0178300068729458,0.364439921896943,0.242497072892173,0.577147976468386,0.0273128875760716,0.827338129496403,0.412934029215489,0.618722251081898,0.663549168952974,0.897073956730921,0.944766825121091,0.93158436516573,0.784487969732897,0.739723086168852,0.956778976437294,0.0337378289707849,0.488008543257178,0.496281023017106,0.583169571264019,0.302849464708393,0.756566960823501,0.697150535291607,0.243433039176499,0.507917715244042
"Philippines",7.625105916,0.380463059,0.484257098572709,0.865766042422443,118,6.9853,2617.0403,58.9389,713.906,19.6053,5.4557,0.0170375442823712,0.111355030378918,0.048387556726268,0.0158743265920163,0.0486863830489213,0.0204092668819146,1,0.115057563746438,0.692133992697979,1,0.848920863309353,0.226850178468377,0.680235576222465,0.553095119496676,0.48243398231275,0.630216362937352,0.320914090762036,1,1,1,0.892860229590231,1,0.568072234596525,0.910155410697793,0.701797889111104,0.534666596215573,0.298202110888896,0.465333403784427,0.557896975123705
"Poland",0.30696129,1.688920323,NA,0,136,20.9213,3788.0292,100.3469,1112.4902,14.7833,12.5578,0.00403721623898781,0.0236159462823465,0.00533487976368581,0.00306288747532338,0.00610658714105974,0.00697983873695318,0.111706327375242,0.510754074881756,NA,0,0.97841726618705,0.679426887719992,0.984605481852734,0.94167656075395,0.75178395680931,0.475212190489906,0.738672391988471,0.237866409113391,0.21497572793914,0.265969448636935,0.172273790549431,0.163394524061282,0.194277070870094,0.208126161861712,0.207486800752333,0.792827819400202,0.792513199247667,0.207172180599798,0.402603847236392
"Portugal",0.701905444,1.020854069,0.795276326230203,0.0580071010585837,140,29.2538,3720.8262,100.3939,1060.8799,14.7397,11.6195,0.0170057660849625,0.109210718977946,0.0123552769212889,0.0132940684426201,0.0386173243254873,0.0407332578003623,0.255430511495208,0.308721121121456,1,0.0744546267997372,1,0.950027880102245,0.967137706737128,0.942117618707464,0.716907428866758,0.473810659606723,0.683479897650069,1,0.994144106289358,0.615970056697493,0.747732190909799,1,1,0.892974392316108,0.4096515648541,0.819068741667198,0.5903484351459,0.180931258332802,0.554751361931603
"Qatar",0.120972255,2.58537892,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0440230307878603,0.781856195653933,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275293075480598,NA,0.724706924519402,NA,NA
"Reunion",0.215028416,1.663492114,0,0.00176242509693338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0782510219209589,0.503064214568733,0,0.0022621489517661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145894346360364,NA,0.854105653639636,NA,NA
"Romania",1.016079417,1.770761956,0.1171875,0.00654664484451719,135,24.1785,3497.3417,97.3916,975.435,14.4382,10.7736,0.00200895125574947,0.0108326375169933,0.00217692578116922,0.00167938017397366,0.00337162137075815,0.00357174578548572,0.369761607382636,0.535504175274577,0.167492541685718,0.00840290222737864,0.971223021582734,0.785205651882905,0.909048380548957,0.91394339968972,0.659166601117286,0.464118880678289,0.633722537572424,0.118364237385702,0.0986093933257834,0.10853023411742,0.09445766149586,0.0902147887951486,0.0994160947333964,0.101598734975552,0.270290306642578,0.762346924724617,0.729709693357422,0.237653075275383,0.356320501202786
"Russian Federation",0.614053745,1.559256747,0.433399453220999,0.00596574216681823,133,23.5421,3447.4872,92.4059,725.7881,13.6141,10.6554,0.00687049077368583,0.0406326966135279,0.00701189660225723,0.00723119158332852,0.0126840374833418,0.0129279697519483,0.223460387024578,0.471541923246263,0.619444701740251,0.00765728847861772,0.956834532374101,0.764538328564326,0.896089923419052,0.867156535033702,0.490463511160019,0.437628018273905,0.626769800888209,0.404798473116482,0.369879039704332,0.349576814438472,0.406722347551347,0.33938797889756,0.359837553611166,0.37170036788656,0.330526075122427,0.719925807101902,0.669473924877573,0.280074192898098,0.44041616188741
"Saint Helena",0.0691469,4.034904929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0251632583651937,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512581629182597,NA,0.487418370817403,NA,NA
"Saint Kitts and Nevis",0.294690155,0.871928462,0,1.51251607048325e-05,NA,16.9789,2280.5007,56.2072,218.7174,12.4718,6.022,0.020467522768136,0.146436043780868,0.0156422795351878,0.0540129866210919,0.0546154101627366,0.0290702224217835,0.107240736865195,0.263683851101294,0,1.94137989144988e-05,NA,0.551396002347319,0.592760343713559,0.527460268185758,0.147801960318432,0.400908552038584,0.354224875738949,1,1,0.779842966980826,1,1,0.809141568235074,0.931497422535983,0.0927360004413511,0.429092000390434,0.907263999558649,0.570907999609566,0.803223140568066
"Saint Lucia",0.006342503,1.042932454,0,0.00996131528046422,NA,8.8582,2556.8535,73.1007,267.3042,16.5062,7.3766,0.0204497011659057,0.108902568648453,0.0434492109006344,0.0469003966267646,0.0386332863378792,0.0227675721849972,0.00230810118271414,0.315397945926031,0,0.0127857796391591,NA,0.287673292615719,0.664591490581527,0.685992449838573,0.180635307302255,0.530595162018256,0.433904885150437,1,0.991339016855065,1,1,1,0.633713385311748,0.937508733694469,0.0826229566869761,0.463898764584461,0.917377043313024,0.536101235415539,0.796995670807677
"Saint Vincent and the Grenadines",3.969114878,2.755048962,NA,NA,120,17.0781,2871.3491,76.8815,561.6194,20.2522,9.0015,0.0100120009789127,0.0615290934750233,0.0109302615630544,0.0130944461676359,0.0176550574904183,0.0105839414977138,1,0.833166884593318,NA,NA,0.863309352517986,0.554617558716275,0.74633692479797,0.721472277724621,0.379523751987092,0.651011095238524,0.52948442692862,0.589891296357909,0.560098735874762,0.544926178312699,0.736504326266813,0.472398026800425,0.294593790763401,0.533068725729335,0.916583442296659,0.635107912558727,0.0834165577033409,0.364892087441273,0.327125790291316
"Samoa",1.118307652,1.023639668,0,0.000370617251033196,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.406963499145285,0.30956352678196,0,0.000475703295073351,0.913669064748201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17925068230558,0.913669064748201,0.82074931769442,0.0863309352517986,NA
"Sao Tome and Principe",0.673080868,0.471634364,NA,NA,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.244940955880204,0.142629092673465,NA,NA,0.870503597122302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193785024276834,0.870503597122302,0.806214975723166,0.129496402877698,NA
"Saudi Arabia",1.631346912,1.00160224,0.439909917229408,0.259539761141858,130,22.6252,3273.6675,86.2947,343.4695,23.2082,14.2468,0.00267994779555346,0.0165897766606756,0.00263937980658734,0.00569916717496022,0.00447610480950108,0.00241978740272835,0.593663690345004,0.302899087969998,0.62874991060913,0.333130525450564,0.935251798561151,0.734761664908125,0.850909746488526,0.8098077400228,0.232105289334967,0.746032317502035,0.838022411105556,0.157898294518768,0.15101657462028,0.131585794431568,0.320552792133386,0.119767555608798,0.0673524455861033,0.158028909483151,0.464610803593674,0.735270138274737,0.535389196406326,0.264729861725263,0.31938265587158
"Senegal",0.269532161,3.678674347,0.614894271434064,0.0011116439251929,109,23.029,2478.4564,57.2835,909.9625,20.4641,13.9354,0.0140590131018645,0.112362235198617,0.014096162447349,0.00654464530131736,0.0144678107553425,0.0191877522099677,0.0980854876353385,1,0.87884974413209,0.0014268431290997,0.784172661870504,0.747875217950304,0.644214083136686,0.53756049532122,0.61492245846129,0.657822663911608,0.819705302785212,0.828334863494223,1,0.702761584157585,0.368107174338955,0.387116567400304,0.534072553309579,0.636732123783441,0.494590518724132,0.686610411919546,0.505409481275868,0.313389588080454,0.485177064379921
"Seychelles",0.177102053,9.843241056,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0644492336843044,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354816411228101,NA,0.645183588771899,NA,NA
"Sierra Leone",0.708356598,1.055401292,NA,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.257778151879024,0.319168703924981,NA,NA,0.762589928057554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288473427902002,0.762589928057554,0.711526572097998,0.237410071942446,NA
"Singapore",0.559339507,0.513559733,0.762222662689176,3.10713189113747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.203549320772169,0.155307934159388,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.589714313732889,NA,0.410285686267111,NA,NA
"Slovenia",0.814998806,1.125875338,0.256054140046968,1.21193666260658,127,27.1432,3308.405,89.1357,690.6633,13.4741,10.8194,0.00360236428127753,0.0208726806431093,0.00288170149429691,0.00402457318928051,0.00791408026323086,0.00973265746877343,0.296586333193569,0.340481080641466,0.36597042112527,1,0.913669064748201,0.881485371308728,0.859938909443727,0.836468285680932,0.466727337011127,0.433127689749923,0.636416575983059,0.212245618064952,0.190003807666511,0.143666697568616,0.226364332430385,0.211757786816579,0.270899121895848,0.209156227407149,0.500759458740076,0.718261890560814,0.499240541259924,0.281738109439186,0.330044959368753
"Solomon Islands",0.301029904,0.907809903,0,0.252408325997132,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109547835839372,0.27453492083727,0,0.32397701954254,0.827338129496403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177014944054795,0.827338129496403,0.822985055945205,0.172661870503597,NA
"Somalia",6.597698869,0.732914792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.221644095021713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.610822047510857,NA,0.389177952489143,NA,NA
"South Africa",1.111196301,0.778605878,0.683332452931801,0.0072270812927698,125,25.7319,2942.1025,79.1557,589.1621,30.9467,18.0919,0.00292122725159983,0.0194950079400473,0.00282288715563173,0.0023422925541205,0.00325928896356933,0.00306651436178979,0.404375606375854,0.235461744109397,0.976666362520608,0.00927627188197354,0.899280575539568,0.835652886394348,0.764727539500655,0.742813852147614,0.39813619458408,0.994787976665154,1,0.172114099272633,0.177462866530308,0.140734519540312,0.131743532899929,0.0872091000552201,0.0853534659526606,0.132436264041844,0.406444996221958,0.805057003547346,0.593555003778042,0.194942996452654,0.306978088090847
"Spain",0.923345622,0.862202822,0.342965190995369,0.239910901740947,127,35.5618,3405.5247,94.359,560.1272,14.8457,11.1157,0.013028300749074,0.0772501828124503,0.00694744360521683,0.0181979378969634,0.0384613474634976,0.0423768027105492,0.336014838651574,0.26074267608363,0.490189751889426,0.307936034180894,0.913669064748201,1,0.88518279853938,0.885484839055137,0.378515372748919,0.477218051203452,0.653845475133084,0.767606918377129,0.703207658291138,0.346363522134769,1,1,1,0.802863016467173,0.348720825201381,0.741987943061168,0.651279174798619,0.258012056938832,0.570718082734875
"Sri Lanka",7.254664223,0.725660514,0.0108855609278258,0.00962824269649551,108,4.1898,2525.2946,58.5806,280.089,17.0676,11.4849,0.0142229148234824,0.117675817591489,0.088149854408325,0.0428969077686021,0.0206992050431436,0.0605430757692939,1,0.219450295824458,0.0155584022824643,0.012358266550519,0.776978417266187,0.136065291075087,0.656388526902883,0.549732756417018,0.189274850851507,0.548641479399425,0.675562483456369,0.837991694256037,1,1,1,0.553850567976075,1,0.898640377038685,0.31184174116436,0.504663400766925,0.68815825883564,0.495336599233075,0.694045078369133
"Saint Pierre and Miquelon",0.882950251,1.361923569,0.0965239873599539,0.0221056575496441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.321314553357065,0.411865499556934,0.137958809399969,0.0283735689766554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.224878107822656,NA,0.775121892177344,NA,NA
"Sudan",0.010053414,3.368559949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00365853934065382,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.501829269670327,NA,0.498170730329673,NA,NA
"Sudan (former)",1.146941449,1.802489541,NA,NA,107,12.1727,2278.6537,70.2023,517.9625,19.8591,12.1088,0.000161527967150076,0.00101638265412957,0.000231785060011337,0.000154954982262229,0.000166221095401691,0.000374638931270803,0.417383628346848,0.545099058528823,NA,NA,0.76978417266187,0.395312895286103,0.592280261267262,0.658793250424448,0.350021867814065,0.638374815647257,0.712261404076351,0.00951697289491914,0.00925212135579561,0.0115556015026105,0.00871552819811494,0.0044475934175224,0.0104277128661808,0.00898592170585724,0.481241343437835,0.588118381025336,0.518758656562165,0.411881618974664,0.313208732414229
"Suriname",5.78376035,1.819203027,0.0436799908827343,0.00198394076854893,116,24.6438,2595.7203,62.5622,305.4681,22.7189,9.3119,0.00752860699205535,0.0602254012806455,0.00495887756758292,0.00330860898404776,0.015662455567607,0.00915129869844051,1,0.550153459831079,0.0624304869867364,0.00254647391128739,0.834532374100719,0.80031643997237,0.674693964010738,0.587096934027865,0.206425204372157,0.730303669310717,0.547742713449604,0.443573642038841,0.548231238585252,0.247223928360266,0.186094531947384,0.419081790529563,0.254717561937026,0.349820448899722,0.403782605182276,0.625873042749167,0.596217394817724,0.374126957250833,0.440054933656093
"Sweden",1.340683557,1.101116738,0.486685798376003,0.0232071784034731,124,19.9522,3442.698,96.3513,1104.5086,12.6347,12.4103,0.00841839452661837,0.0505550002957926,0.00907802648329508,0.00541192707779731,0.025868705833058,0.0187979769998496,0.487888346849359,0.332993719831037,0.695605259710632,0.0297874187051763,0.892086330935252,0.647955009926096,0.894845088090515,0.904181004178226,0.746390256415662,0.406145005728275,0.729996176583042,0.495998519278864,0.460201673039697,0.452583339348842,0.304396814894681,0.692171384774556,0.523223536738664,0.488095878012551,0.386568686274051,0.745942695979581,0.613431313725949,0.254057304020419,0.451861498586306
"Syrian Arab Republic",1.281796125,0.49748782,NA,NA,NA,32.807,4194.2759,124.935,853.4948,24.7036,18.6344,0.00356006861637309,0.0197357826069556,0.00248528058036395,0.0042308752203294,0.00952949383935088,0.00860563642546026,0.466458612965717,0.150447553865477,NA,NA,NA,1,1,1,0.576763460801876,0.794102255178914,1,0.209753624241405,0.179654635967327,0.123903205872966,0.237967903626904,0.254981559168488,0.2395295795102,0.207631751397882,0.308453083415597,0.895144285996798,0.691546916584403,0.104855714003202,0.334678127328496
"Taiwan",0.903059784,0.501120818,0.817004800217163,0.182168281464064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.328632616415313,0.151546225310937,1,0.233820879920516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.428499930411692,NA,0.571500069588308,NA,NA
"United Republic of Tanzania",0.232200088,1.048922006,0.154111396366276,0.0212926183141814,102,12.8298,2321.8097,57.1719,759.6055,20.6237,15.189,0.000468273950272496,0.00373222159837263,0.000521439928915494,0.000194451330328704,0.000631454341957996,0.000516523708160999,0.0844999675584114,0.317209273582556,0.220266747563714,0.0273299979009558,0.733812949640288,0.416652458693769,0.60349760726207,0.536513217286919,0.513316187777757,0.662953038428948,0.893444310461457,0.0275899621023489,0.0339743766922482,0.025996291675582,0.0109370220169673,0.0168958829682321,0.0143769386139546,0.0216284123448889,0.162326496651409,0.62288425279303,0.837673503348591,0.37711574720697,0.412139220966817
"Thailand",0.992297717,2.330804995,0.727309318554556,0.289105228120659,112,12.9027,2759.3385,59.0223,513.2421,13.9656,5.9228,0.00995848823911963,0.0672942091379021,0.0155560929107861,0.0139095253487584,0.0342465894509354,0.0233174156498826,0.361107205501084,0.7048693373743,1,0.371079082952919,0.805755395683453,0.419019912920552,0.717222510689015,0.553877762758868,0.346831978150567,0.448927057389475,0.348389753242552,0.586738410185137,0.612578527345458,0.775546148685495,0.782348903079114,0.916339201390095,0.64901774717751,0.720428156310468,0.609263906457076,0.520003481547783,0.390736093542924,0.479996518452217,0.530386922768536
"Timor-Leste",0.006708445,0.649143287,0.00794079106328127,0.470625,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00244127118878347,0.196310373261692,0.0113495319738386,0.6040675727311,0.726618705035971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.203542187288854,0.726618705035971,0.796457812711146,0.273381294964029,NA
"Togo",0.507636435,5.352943584,NA,NA,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184734048373692,1,NA,NA,0.784172661870504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.592367024186846,0.784172661870504,0.407632975813154,0.215827338129496,NA
"Tonga",0.12787718,1.107836437,0.0624349635796047,0.000147338403041825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0465358030418194,0.335025854562018,0.089236400981361,0.000189115222301305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117746793451875,NA,0.882253206548125,NA,NA
"Trinidad and Tobago",0.361733601,1.527771329,NA,NA,117,20.1074,2908.0079,67.9135,267.0759,19.4543,7.6414,0.0101034147809571,0.0707721587018781,0.00973458527706218,0.026941090528947,0.0242270657209412,0.0103839665266805,0.131638526981468,0.462020274815691,NA,NA,0.841726618705036,0.652995186825913,0.755865482666041,0.637314666509512,0.180481029738876,0.625362437172199,0.449480897620658,0.595277253301636,0.644238268196506,0.485315957160517,1,0.648245866542668,0.289027680558878,0.610350837626701,0.29682940089858,0.591889474176891,0.703170599101421,0.408110525823109,0.57387732085041
