"","country","year","Q.balance","UV.balance","energy_adequacy","gdp","polyunsatFA_percentseafood","calories_percentseafood","protein_percentseafood","vitaminA_percentseafood","thiamin_percentseafood","niacin_percentseafood","riboflavin_percentseafood","B6_percentseafood","iron_percentseafood","calcium_percentseafood","zinc_percentseafood","native","fishmeal","habitat","spp_farmed","prod_ratio","vitamins_all","trade","fs","nutrition","ecol"
"82","Guam",2011,0.912548788600767,0.0122433598034219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0909090909090909,0.615095693714595,NA,0.513295947372928,NA,NA,NA
"83","Guatemala",2011,0.940551379958,0.962822675354383,1,0.0463047648582063,0.00157344919617776,0.00346955859434615,0.00686314629777575,2.76733557709144e-05,0.00292269953763804,0.00394635929259079,0.00273373542445845,0.00446155502699423,0.00417593733113737,0.00261939078606024,0.00482180957752189,0.444444444444444,0,0.588235294117647,0.204545454545455,0.711261602461302,0.00321364504152149,0.871545219257895,0.523152382429103,0.00341957403822469,0.344226579520697
"84","Guinea",2011,0.990019714957509,0.486208908388697,1,0.00424568334303369,0.0365168620030182,0.0380851455840713,0.107692326504343,0.00931951424044244,0.110555365133999,0.144200880001775,0.0563807355224204,0.0791331979104705,0.0769850758221731,0.0928864624375773,0.0701174937621023,NA,NA,NA,0.0227272727272727,0.268755750190544,0.07994734060387,0.581661457845583,0.502122841671517,0.0747157326293084,NA
"85","Guinea-Bissau",2011,0.956981700630731,0.96289826279121,1,0.00596852591342491,0.00318163604372258,0.00427857114180482,0.0125300320377613,0.000907795067186185,0.0116681854856714,0.0165018125240132,0.0049938063987999,0.00925401367712553,0.00509234260463379,0.0239175144122776,0.00961363438443031,NA,NA,NA,NA,NA,0.0102436380692672,NA,0.502984262956713,0.00926721307067515,NA
"86","Guyana",2011,0.918053179836046,0.93760806015995,1,0.0408995335591006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102272727272727,0.323660042946908,NA,0.726440427647635,0.52044976677955,NA,NA
"87","Haiti",2011,0.887193917848083,0.702824264935682,0.333333333333333,0.00708013390232082,0.0134614396471781,0.0275934040376855,0.0574864282761839,0.00320609451343568,0.0263815801405596,0.0363305333589298,0.0259854205619118,0.0493440448860355,0.0344872824025331,0.0188255765932438,0.027921883010979,NA,NA,NA,0.0454545454545455,0.480025442477831,0.0278103019334536,0.690014541753865,0.170206733617827,0.0291839715844251,NA
"88","Honduras",2011,0.968076285374835,0.9432970232748,1,0.0285886998006746,0.00562323257916266,0.00741418542900797,0.0146759905347064,0.000158470836001057,0.00663604591252088,0.00826502896947163,0.00657471459244353,0.0096571577754831,0.0118506684756286,0.00513852023784845,0.0120068467739068,0.444444444444444,0,0,0.0568181818181818,0.807123313162788,0.00753593169666301,0.906165540604141,0.514294349900337,0.00800007837419828,0.148148148148148
"89","Hungary",2011,0.862183443703087,0.69280217719533,1,0.164689517551646,0.00356550913719705,0.00939915471630372,0.0172579852049424,0.00752574790786403,0.0182097884893188,0.0224771368357103,0.00881625634309835,0.0182939211959894,0.0241373155936171,0.00377909713332765,0.0190373677857578,NA,NA,NA,0.136363636363636,0.759954678927868,0.0152845789105854,0.771646766608762,0.582344758775823,0.0138635709402843,NA
"90","Iceland",2011,0.895340458684099,0.622203386699393,1,0.291690730283003,0.214982553373735,0.354919307930395,0.429052575170946,0.128393646594752,0.600974415317188,0.585667278514088,0.217992324125546,0.518316077100157,0.680391293005132,0.094996144180858,0.665843385481526,0.266666666666667,0.4,0.735294117647059,0.136363636363636,0.339258288432664,0.436571820539906,0.618934044605385,0.645845365141502,0.408320818254029,0.467320261437909
"91","India",2011,0.888796786671647,0.186603822254426,1,0.0304778341322079,0.00505660634698944,0.00647071482381204,0.0120484733000617,0.0105864150006883,0.00782789364659828,0.0062822252610478,0.00790844225767073,0.00124349363827561,0.0246049034120859,0.0398640587342477,0.0119341771669326,1,0,0,0.295454545454545,0.695076450029617,0.0137814511396934,0.590159019651897,0.515238917066104,0.0121661275989464,0.333333333333333
"92","Indonesia",2011,0.991231069216701,0.864414408027674,1,0.0618215839215343,0.121820572098918,0.0986222184628224,0.186092918932817,0.248244467708633,0.166424152640791,0.228738820815464,0.119780115113211,0.18576727159761,0.152581936911195,0.082365227109738,0.215638639421572,1,0.422222222222222,0.205882352941176,0.488636363636364,0.728798315576094,0.174942578914777,0.86148126427349,0.530910791960767,0.164188758255706,0.542701525054466
"93","Iran",2011,0.826288479692626,0.883532122138781,1,0.129828172670773,0.0116863110526787,0.020322209662853,0.0261596915448025,0.0179133507386025,0.0179108738599318,0.027368265914915,0.0185187061753013,0.0209145040010998,0.0197104176338242,0.00777032056535662,0.018761250971707,0,0.222222222222222,0.735294117647059,NA,NA,0.0186084612325923,NA,0.564914086335387,0.0188214456473702,0.31917211328976
"94","Iraq",2011,0.00540384226155344,0.935989742328766,1,0.0944552184526926,0.00233338687871815,0.00558466875009209,0.00952410696076538,0.0130744192367827,0.00495096383636048,0.00563685687269268,0.0054135562454585,0.00719610942511409,0.00436641353081404,0.00432345663053497,0.00493414092828342,NA,NA,NA,0.0340909090909091,0.660895591673823,0.0062369895882551,0.534096392088047,0.547227609226346,0.00612164357232877,NA
"95","Ireland",2011,0.901133524895207,0.946267348470484,1,0.337500365167719,0.0332184397485512,0.0540641867875286,0.0767897909228042,0.0271222321103503,0.0875865230573924,0.0918373374609662,0.0298324912169369,0.0835778008496193,0.172658304178328,0.00962982281894763,0.105594115883385,0.9,0.7,0.838235294117647,0.215909090909091,0.589779774598572,0.0759798284469907,0.812393549321421,0.668750182583859,0.0701737313668009,0.812745098039216
"96","Israel",2011,0.7312216535198,0.949625702387545,1,0.224397997607496,0.0152160442492157,0.0475642485630434,0.0752703452347354,0.0324332819614119,0.0923328135444842,0.0818917225829334,0.0387489643093652,0.0808112565761048,0.0793196917004032,0.0180574237389745,0.0701453246754116,NA,NA,NA,0.181818181818182,0.848263582720928,0.0617175598861361,0.843036979542758,0.612198998803748,0.0574355561032803,NA
"97","Italy",2011,0.914681086803227,0.665611024912744,1,0.264300529661731,0.0199212868620079,0.0566310810863785,0.089729321873329,0.0467079921305454,0.0862117476352803,0.0837200854635168,0.0438275115821812,0.0889176110770782,0.267046037963181,0.0245021806672306,0.160873194366614,1,0.3,0.558823529411765,0.568181818181818,0.686527214345417,0.100225795110703,0.755606442020463,0.632150264830866,0.0880080046097584,0.619607843137255
"98","Jamaica",2011,0.891983621882578,0.925385410765584,1,0.0589069837296246,0.0739567868926966,0.113792264015844,0.19398526399105,0.0555520272531568,0.120657137147305,0.141665852655153,0.0865154854137004,0.151596722120656,0.170995537860514,0.0500660860317093,0.220669573158636,NA,NA,NA,0.0568181818181818,0.519078102716612,0.124714802705104,0.778815711788258,0.529453491864812,0.125404794230947,NA
"99","Japan",2011,0.985893091888138,0.793140576329038,1,0.252424151855839,0.0794444776791839,0.206125765485817,0.279207816480627,0.136054545843415,0.126823670340776,0.319815995746398,0.180828043819207,0.292003984950833,0.806131890349971,0.33895525234644,0.546573329568083,1,0.977777777777778,0.764705882352941,0.465909090909091,0.607060300506327,0.34339833912064,0.795364656241168,0.626212075927919,0.301087706600977,0.914161220043573
"100","Jordan",2011,0.663823744305691,0.960775996362012,1,0.0799631161877539,0.0127599306278624,0.0278058249579298,0.0405478089486878,0.0516521187169281,0.0301519773716887,0.0387656679873899,0.0283495981677567,0.0354027584878668,0.0297716802165731,0.0150543296328586,0.0267077382639066,NA,NA,NA,0.0113636363636364,0.715423596209632,0.0319819836056211,0.780007778959112,0.539981558093877,0.0306335848526771,NA
"101","Kazakhstan",2011,0.966974216721989,0.717209493105132,1,0.15097344350537,0.00895613646845876,0.0182516991983917,0.0247898425060191,0.00937106419179426,0.0315124069078778,0.0387661048281011,0.0146318735477559,0.0276042134158157,0.0179328748424915,0.00413690682209989,0.0156625272375449,NA,NA,NA,0.170454545454545,0.45349224257254,0.0199522464741851,0.712558650799887,0.575486721752685,0.0192377863605773,NA
"102","Kenya",2011,0.830654817362475,0.419077285903816,1,0.0150231872138115,0.000594726417740649,0.000736118791746629,0.00138398537843548,0.000169370626020236,0.000978806791473455,0.00195921431001825,0.000409004189745319,0.000999346481768309,0.00131322022394116,0.00188386987692127,0.000825127348543889,NA,NA,NA,0.0795454545454545,0.561491879064744,0.00106724498105399,0.603741327443678,0.507511593606906,0.00102298094875951,NA
"103","Kiribati",2011,0.937109971229993,0.962659411620227,1,0.00780672402983364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.666666666666667,0.294117647058824,0.0340909090909091,0.523008491882587,NA,0.807592624910935,0.503903362014917,NA,0.65359477124183
"104","North Korea",2011,0.973412750585542,0.731264022401236,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722222222222222,1,0.882352941176471,NA,NA,NA,NA,NA,NA,0.868191721132898
"105","South Korea",2011,0.989943027424436,0.860368625056289,1,0.230036936246585,0.0667571372219344,0.179705344311982,0.262279070398832,0.0677562678091972,0.111471152858076,0.256960947523023,0.152642105884715,0.227854499535342,0.586404373620268,0.281813914389006,0.425881673987435,0.844444444444444,1,0.882352941176471,NA,NA,0.263848116950883,NA,0.615018468123293,0.238138771594528,0.908932461873638
"106","Kuwait",2011,0.894443157852345,0.585342697521875,1,0.566976253985946,0.0176963798796906,0.0406716235321725,0.0609371775806343,0.047690505258313,0.0402170327886968,0.0490062670172351,0.0405188074643348,0.0431354912359387,0.0702595473695432,0.0281924298118332,0.0709464595920562,NA,NA,NA,0.0681818181818182,0.532999688311284,0.0487458175672439,0.670928514561835,0.783488126992973,0.0462974292300408,NA
"107","Kyrgyzstan",2011,0.778661110054635,0.85619951259146,1,0.0172546428734617,0.00846810257240013,0.0107623811581706,0.0141633407265946,0.00617381061915191,0.0205836747185396,0.0270669435028454,0.0113230249377076,0.018664324158245,0.00882881385069272,0.00250655574322552,0.00802071075337182,NA,NA,NA,0.0795454545454545,0.834187377151609,0.0128959822854725,0.823015999932568,0.508627321436731,0.012414698430995,NA
"108","Laos",2011,0.865210581327709,0.973723069926027,1,0.02708832864046,0.00434722718965422,0.00316532770153315,0.00550075378979787,0.00423257618305291,0.00483411997279907,0.00609040606278688,0.00398245224339753,0.00442044943590301,0.00534740894840126,0.00176846412631215,0.00647646429738825,NA,NA,NA,NA,NA,0.00464404265875513,NA,0.51354416432023,0.00456051363191148,NA
"109","Latvia",2011,0.96823968796789,0.868101456423584,1,0.141077585593441,0.0508379435511411,0.0943548500470346,0.142523299833471,0.0435783475332165,0.150545101827108,0.189957328883802,0.0746142026837974,0.152559376275071,0.21039173883749,0.0278677072588277,0.143034109707353,NA,NA,NA,0.227272727272727,0.320930006214069,0.124068489125833,0.719090383535181,0.57053879279672,0.116387636948937,NA
"110","Lebanon",2011,0.926613689737213,0.863460105159116,1,0.11829336713101,0.0115092234651446,0.0348673948697665,0.0580139889267011,0.0442568715727881,0.038914551356714,0.0455750568816124,0.0328495910591207,0.0408937512884789,0.0432277605850287,0.0219598551483402,0.04998030489804,NA,NA,NA,0.0454545454545455,0.641391802946562,0.0397072178487654,0.810488532614297,0.559146683565505,0.038368031822885,NA
"111","Lesotho",2011,0.800688771650783,0.949824166016757,1,0.0125864885696886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0227272727272727,0.835214451979624,NA,0.861909129882388,0.506293244284844,NA,NA
"112","Liberia",2011,0.657847230594364,0.833313514622944,1,0.000865166595131247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0454545454545455,0.286073552712298,NA,0.592411432643202,0.500432583297566,NA,NA
"113","Libya",2011,0.826178739893913,0.936471807400851,NA,0.0779496375663575,0.0119593716546283,0.0114719040362661,0.0249237338372954,0.0100270256660262,0.020175648688348,0.0206463591213818,0.011653132582763,0.0208344428704817,0.0198224891656216,0.00563330872853827,0.0181165707111699,NA,NA,NA,0.0340909090909091,0.160520262006554,0.0158636221917913,0.641056936433773,NA,0.0159330897329564,NA
"114","Lithuania",2011,0.8186713108911,0.602717649603634,1,0.164228844429563,0.126066563711986,0.161560299120557,0.190701647498511,0.0724699788900134,0.242973063981109,0.359816579864835,0.123037315365916,0.259799613622532,0.379516278170217,0.0259708607176984,0.201112356527815,NA,NA,NA,0.170454545454545,0.450901467683804,0.208087005892517,0.624096809392846,0.582114422214782,0.194820414315563,NA
"115","Luxembourg",2011,0.978515978877982,0.947873469571751,1,0.67757300919923,0.0390985707004414,0.0725106579660067,0.10700620805234,0.0449804844104058,0.0996332967750156,0.115310180795536,0.0440386717256226,0.0972649410941666,0.268118982078264,0.022881060257491,0.18800749637727,NA,NA,NA,NA,NA,0.110029389189221,NA,0.838786504599615,0.0998955045665963,NA
"116","Macedonia",2011,0.801675964600945,0.769132066692932,1,0.0825773425228258,0.00902039661949315,0.0205954767616599,0.0347194027677448,0.0134736179907962,0.039427242873661,0.0463941142220649,0.0171215502358453,0.031836020973753,0.0326904379199211,0.00648962678557808,0.0319552961993411,NA,NA,NA,NA,NA,0.0274234884001201,NA,0.541288671261413,0.025793016668169,NA
"117","Madagascar",2011,0.998788390059265,0.7340246848288,0.833333333333333,0.00565167269287035,0.035522574367281,0.0181880565625806,0.0449417849887727,0.017318422033039,0.0502511482732397,0.0590746232819336,0.023535768213762,0.0303785531979259,0.0644170374811699,0.0297097257146962,0.0257349793818548,1,0,0,0.102272727272727,0.536347013067074,0.0375525321972026,0.756386695985046,0.419492503013102,0.036279333954205,0.333333333333333
"118","Malawi",2011,0.949674692005746,0.455053787288688,1,0.00105992271178417,0.000711730716647088,0.00123796036445121,0.00276067622807404,0.000963008559072224,0.00156757283770727,0.00248858656641608,0.00128153556091308,0.00149205405852016,0.00504631029284907,0.0022759643751839,0.00134676851057852,NA,NA,NA,0.0909090909090909,0.473405580056734,0.00205772509515504,0.626044686450389,0.500529961355892,0.00192474255185569,NA
"119","Malaysia",2011,0.915532653310808,0.861717426437721,1,0.15916967976851,0.170407295856893,0.220083458112213,0.361867142121701,0.317927806282343,0.45249689539604,0.439268791272307,0.274434966951649,0.37194858843221,0.493064427992495,0.191893045065033,0.58146241018617,1,0.811111111111111,0.485294117647059,0.534090909090909,0.640127623659392,0.390312116447281,0.80579256780264,0.579584839884255,0.352259529788096,0.765468409586057
"120","Maldives",2011,0.77826958380624,0.96458729894895,1,0.0787249167230336,1,1,1,1,1,1,1,1,1,0.556888156821293,1,NA,NA,NA,NA,NA,0.944611019602662,NA,0.539362458361517,0.959717105165572,NA
"121","Mali",2011,0.608193736680712,0.637736013343727,1,0.0068262018886849,0.00306429513047916,0.00462695395480222,0.00877682942171827,0.00326738161053796,0.0088872007185323,0.0149512206432426,0.00417640640752799,0.00684796452590946,0.0123688000622523,0.00461299518598964,0.00352904134649866,NA,NA,NA,0.0340909090909091,0.436859483353125,0.00733012631256137,0.560929744459188,0.503413100944342,0.00682809900068096,NA
"122","Malta",2011,0.893614290647662,0.917772573103099,1,0.206444479900045,0.0687345568098185,0.111053036982987,0.156837721857895,0.104863973163845,0.182310421763905,0.194654544099969,0.110517024240441,0.166335193573244,0.372147601520931,0.0575740936651668,0.238080555601646,NA,NA,NA,0.0795454545454545,0.71286876352384,0.178310425953643,0.841418542424867,0.603222239950023,0.160282611207259,NA
"123","Marshall Islands",2011,0.981931012880461,0.875699230082126,NA,0.0216344083121911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.619210080987529,NA,NA,NA
"124","Martinique",2011,0.734693149481273,0.620638483779019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0454545454545455,0.392210521441812,NA,0.582514051567368,NA,NA,NA
"125","Mauritania",2011,0.914408307238637,0.987417272895317,1,0.0206583805429651,0.0244556194715066,0.026812237783554,0.0506222678014503,0.00725421597216959,0.0619354640593165,0.132210799042629,0.0277893980983784,0.0650662749465509,0.0389364574894982,0.0248749183702341,0.0157089736318404,NA,NA,NA,NA,NA,0.0467220627013271,NA,0.510329190271482,0.0432424206061025,NA
"126","Mauritius",2011,0.825942935142469,0.912269435851153,1,0.116570524560619,0.0368369964606283,0.0940393572886253,0.163620859136286,0.0831139871700752,0.191311260448793,0.243547300364697,0.106485197490668,0.152919387321432,0.194524454098081,0.376272776913946,0.154494569037269,NA,NA,NA,0.125,0.528245086550694,0.18783361660562,0.755485819181439,0.55828526228031,0.163378740520955,NA
"127","Mayotte",2011,0.79432547626821,0.745456497956817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0568181818181818,0.448098516377246,NA,0.662626830200758,NA,NA,NA
"128","Mexico",2011,0.935161573003886,0.868040868261949,1,0.113201992804511,0.0141034864550231,0.0322606996340646,0.0575673427314515,0.00362602103480233,0.0197944392825803,0.024292408061439,0.0164750845194777,0.0337216444857991,0.035150340902356,0.0253386792762333,0.0251418147726257,0.944444444444444,0.266666666666667,0.323529411764706,0.511363636363636,0.539758668905426,0.0229425540419142,0.780987036723754,0.556600996402255,0.0261338146505321,0.511546840958606
"129","Micronesia",2011,0.881765458914392,0.718695033814935,NA,0.0209227994244208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Republic of Moldova",2011,0.980392731111068,0.732892952194525,1,0.0266823370434374,0.0253069360939198,0.0493024199375135,0.0863876753736377,0.0438492860358987,0.104868698296149,0.111183889255963,0.0453311772866046,0.0906228062853363,0.0846099973969766,0.0169794987323556,0.0889071525731822,NA,NA,NA,NA,NA,0.0732940632328083,NA,0.513341168521719,0.0679408670243216,NA
"131","Mongolia",2011,0.717399667093662,0.956090628452861,1,0.0619639056990883,0.000802208857590014,0.00187689593042644,0.00219102390500085,0.000137882343742609,0.000899768319487134,0.00202115615223137,0.000838758220175628,0.00377535538285605,0.00114509843548586,0.00123490981011301,0.00101572833527054,NA,NA,NA,NA,NA,0.00138358212492027,NA,0.530981952849544,0.00144898051748905,NA
"132","Montenegro",2011,0.777333370889355,0.714865895409406,1,0.101860445257426,0.0157369098957475,0.0292830809571501,0.0427812218997946,0.0247596360138654,0.0429032621223921,0.0637371571442451,0.0206071356234341,0.0429607366793343,0.0905319359668807,0.00762898387275619,0.0549341382359618,NA,NA,NA,0.0681818181818182,0.665612958227268,0.0435078732073587,0.719270741508676,0.550930222628713,0.0396240180374147,NA
"133","Morocco",2011,0.967786840354859,0.924282189430698,1,0.0459160016868876,0.040728727559783,0.0526066665107635,0.0788900448804816,0.050571677031277,0.0468608212454122,0.0675274639109677,0.0373969431708862,0.0971495864270514,0.0432384257838136,0.0307658538057592,0.0855415736113772,0.811111111111111,0.366666666666667,0.514705882352941,0.204545454545455,0.204918293623347,0.0573815431233181,0.698995774469635,0.522958000843444,0.0573888894488702,0.564161220043573
"134","Mozambique",2011,0.892404907662475,0.736727390424867,1,0.0025071104709128,0.0116374355991584,0.0232596979109738,0.0622022889920676,0.0275732956985384,0.034135324812482,0.0452800917228744,0.0283960448058303,0.0356307991177433,0.0971189134403675,0.0483136692408655,0.032825577627798,NA,NA,NA,0.125,0.324393423793191,0.0436592145583124,0.651175240626844,0.501253555235456,0.0405793762698817,NA
"135","Myanmar",2011,0.917959454898182,0.822562161352715,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.25,0.610310837829708,NA,0.783610818026868,NA,NA,0.333333333333333
"136","Namibia",2011,0.987440377360807,0.812089961280663,0.166666666666667,0.0599893783010226,0.0563525777077279,0.0513040834831874,0.100326472439529,0.0547678176384714,0.0894812083058828,0.192052688264421,0.0525731340530852,0.0862145844818677,0.0676714687915658,0.0669528079577979,0.0695602062616832,0.377777777777778,1,1,0.102272727272727,0.249210003313906,0.0849092394693468,0.682913447318459,0.113328022483845,0.0806597317622926,0.792592592592593
"137","Nepal",2011,0.750200561507648,0.822229131597816,1,0.0106741333165543,0.000399874127098576,0.00122526225192974,0.00195369762005978,0.000457609517638513,0.00056355237041267,0.00074051555121322,0.000890064359146228,0.00111010557083232,0.0014996390110366,0.00133025732415446,0.00164893930566271,NA,NA,NA,0.125,0.730719941655676,0.00103008537626209,0.76771654492038,0.505337066658277,0.00107450154628953,NA
"138","Netherlands",2011,0.966801913079809,0.743911549661617,1,0.3428546602517,0.0488494915468886,0.0739787135363941,0.0904999942777784,0.0367436826452017,0.11896292128854,0.138690690655556,0.0410062024760632,0.108808332191642,0.154223092676762,0.0102643324485858,0.0925214328224945,0.988888888888889,1,0.897058823529412,0.136363636363636,0.560531623789539,0.0876525859006056,0.757081695510322,0.67142733012585,0.0831408078696278,0.9619825708061
"139","Netherlands Antilles",2011,0.79443279094189,0.857055607472058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"140","New Caledonia",2011,0.838619799137127,0.780358595674343,NA,NA,0.0641572655734552,0.143204336843904,0.212055125590759,0.0865496252058758,0.255933336936439,0.248510394202806,0.158254297081161,0.214720035703429,0.443921085450606,0.116129537300621,0.312033476911769,NA,NA,NA,0.0340909090909091,0.643864209194267,0.229506473599088,0.754280868001913,NA,0.205042592436439,NA
"141","New Zealand",2011,0.975954062861258,0.935466882892236,1,0.237197219781529,0.0554171833578213,0.0773407563756184,0.101885093764,0.0352481164012313,0.141256095325478,0.139758348346839,0.0500129261583135,0.123341442286337,0.155070386689291,0.0172495685604275,0.109933969119702,0,1,0.882352941176471,0.0340909090909091,0.617297353459832,0.0964838566109524,0.842906099737775,0.618598609890764,0.0915012623986417,0.627450980392157
"142","Nicaragua",2011,0.934833949142222,0.95726901380078,1,0.0270134224417473,0.0132042757758185,0.0216616113027834,0.038977965101514,0.000152415397101513,0.0207353499495389,0.0268060437796931,0.0200839141504753,0.0333097304402713,0.029059710574134,0.012469947484022,0.0305382350171705,1,0.222222222222222,0.294117647058824,0.0568181818181818,0.654456189753888,0.0216444183490508,0.848853050898964,0.513506711220874,0.0224544726338657,0.505446623093682
"143","Niger",2011,0.943257586556327,0.718475965538473,1,0.00142396683752771,0.000306271636182825,0.000603477163944241,0.000990016466438952,0.000457609517638513,0.000902066887294899,0.00187879220641332,0.000545340187135881,0.000752678358368363,0.0009698761750134,0.000444392917527706,0.00032892477974136,NA,NA,NA,0.0113636363636364,0.267318073183807,0.000784960128641681,0.643017208426202,0.500711983418764,0.00074358602688177,NA
"144","Nigeria",2011,0.850028743365462,0.873930152062341,1,0.0345579747760867,0.0500388637845709,0.0500526984342408,0.117398767835359,0.0108736910775215,0.0695272101079801,0.15560263691488,0.0458524367075579,0.0682760316039348,0.0526348909756333,0.155304791863093,0.0593832151146444,0.544444444444445,0.588888888888889,0.441176470588235,0.204545454545455,0.633995195785083,0.0771818630456557,0.785984697070962,0.517278987388043,0.0759041122199469,0.52483660130719
"145","Norway",2011,0.934270046423787,0.846027904963169,1,0.465314310155108,0.0504632254194231,0.122743208309334,0.211180026247743,0.0693782413401956,0.199456931094815,0.215947479026579,0.0746354886666001,0.218947077942402,0.225417661115144,0.0404088846153038,0.283846907915146,1,0,0.294117647058824,0.159090909090909,0.654144835917111,0.166004833964523,0.811480929101356,0.732657155077554,0.155675011972062,0.431372549019608
"146","Oman",2011,0.921840111414091,0.935740324962189,1,0.313573078112933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0909090909090909,0.234688029795531,NA,0.69742282205727,0.656786539056467,NA,NA
"147","Pakistan",2011,0.990998503907892,0.883283922789969,1,0.0277557428709898,0.00210700188448084,0.00280243879459074,0.00403754499075953,0.00077198368354722,0.00117925601832346,0.00451342737508117,0.00145856892771017,0.00392779529610524,0.00420854153937943,0.00167368746610159,0.00462523163677609,0.333333333333333,0.222222222222222,0.588235294117647,0.102272727272727,0.626851398167396,0.00279481149287805,0.833711274955085,0.513877871435495,0.00284595251025959,0.381263616557734
"148","Palau",2011,0.570627448664382,0.850955005190415,NA,0.093008030693564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0681818181818182,0.450629059981368,NA,0.624070504612055,NA,NA,NA
"149","Palestine",2011,0.626145066208074,0.921582600945283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Panama",2011,0.920646437266464,0.805589673807158,1,0.119055912233905,0.0254349917733827,0.0552677025713078,0.0884019595256978,0.00236502432748356,0.0478561615948012,0.0501656422647979,0.0334439331148487,0.093675096812437,0.0639690798111893,0.0455127469365829,0.0573288275561611,1,0.222222222222222,0.588235294117647,0.181818181818182,0.492326275069213,0.0492895640522877,0.739520795380945,0.559527956116952,0.0512201060262445,0.603485838779956
"151","Papua New Guinea",2011,0.874101831367201,0.938532240045992,NA,0.012943791137548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102272727272727,0.386846287484631,NA,0.733160119632608,NA,NA,NA
"152","Paraguay",2011,0.985639238483195,0.83610935846632,1,0.0515923934253331,0.000698503195517829,0.00223357518154499,0.00408249056171305,0.000449131903179151,0.00193758176613099,0.00271689688719329,0.00176483155701782,0.00470722985171827,0.003408023697608,0.00145084926316184,0.00292449206294737,NA,NA,NA,0.113636363636364,0.621569419885854,0.00241987962361959,0.814439338945123,0.525796196712667,0.00239760053888478,NA
"153","Peru",2011,0.9998754778648,0.947892901071223,1,0.0731196858733651,0.090873093863239,0.112421349428671,0.180220907581101,0.00358603697174864,0.0813874570642908,0.097309695316275,0.0843172076702499,0.134386316895817,0.172218780130213,0.098105543955926,0.140242518332422,1,0.233333333333333,0.308823529411765,0.284090909090909,0.399741925951616,0.101444194542118,0.782503434962546,0.536559842936683,0.108642627928178,0.514052287581699
"154","Philippines",2011,0.826112450176882,0.771954432165024,1,0.0384793142786945,0.229293896811321,0.143872859096539,0.24700452904577,0.0960798142210723,0.24684082773806,0.314534043461955,0.187378031232986,0.22039133107382,0.19713573721182,0.139716004994904,0.374458423157837,1,0.5,0.220588235294118,0.352272727272727,0.712498585379908,0.222066776636557,0.770188489240605,0.519239657139347,0.217882318004189,0.573529411764706
"155","Poland",2011,0.898905989753085,0.87632402693872,1,0.164066297978357,0.025179131689948,0.0340394407599172,0.0522934627682335,0.018500922085903,0.0527261109973757,0.0691409934137092,0.0261113036892194,0.0573368458595814,0.0674006654832869,0.00982518914765975,0.04691983520807,0.444444444444444,0.444444444444444,0.588235294117647,0.136363636363636,0.575046585398121,0.0434952332356007,0.783425534029975,0.582033148989178,0.0417703546457185,0.492374727668845
"156","Portugal",2011,0.969702056641316,0.995129414475974,1,0.197117909098332,0.0584631638237405,0.143604382303654,0.242245862073128,0.0804552135015748,0.22736193745716,0.236144790316499,0.111502738634851,0.223737581428684,0.393475777174436,0.056628677637659,0.297003722180808,0.855555555555556,0.733333333333333,0.823529411764706,0.431818181818182,0.490613715465018,0.203288804791459,0.81848172886077,0.598558954549166,0.188238531502927,0.804139433551198
"157","Qatar",2011,0.81920060348965,0.775846754573889,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0227272727272727,0.304825193900682,NA,0.63329085065474,NA,NA,NA
"158","Reunion",2011,0.868437288629657,0.879903973648927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","Reunion",2011,0.868437288629657,0.879903973648927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
