"","country","year","Q.balance","UV.balance","energy_adequacy","gdp","polyunsatFA_percentseafood","calories_percentseafood","protein_percentseafood","vitaminA_percentseafood","thiamin_percentseafood","niacin_percentseafood","riboflavin_percentseafood","B6_percentseafood","iron_percentseafood","calcium_percentseafood","zinc_percentseafood","native","fishmeal","habitat","spp_farmed","prod_ratio","vitamins_all","trade","fs","nutrition","ecol"
"90","Lebanon",2011,0.926214967057931,0.863460105159116,0.611940298507463,0.11829336713101,0.0109209920498839,0.034156419260096,0.0567084872654742,0.0442304222212272,0.0379729127100932,0.0437014631034752,0.0324538606343482,0.0399343130219309,0.0419696557618258,0.0212464799300604,0.0491957703250239,NA,NA,NA,0.0454545454545455,0.715369105874316,0.0388381097134981,0.835014726030454,0.365116832819236,0.0374991614803126,NA
"91","Liberia",2011,0.65598824533604,0.833313514622944,0.253731343283582,0.000865166595131247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0454545454545455,0.31817271647461,NA,0.602491492144531,0.127298254939357,NA,NA
"92","Libya",2011,0.825234333801039,0.936471807400851,NA,0.0779496375663575,0.0113714081136998,0.010743693879477,0.0235723722774269,0.00999962903354713,0.0192156503058965,0.018723828804696,0.0112487291703777,0.0198549383515007,0.0185336076500691,0.00490802504854826,0.0173057227877845,NA,NA,NA,0.0340909090909091,0.177821598251175,0.0149737663940525,0.646509246484355,NA,0.0150434186748203,NA
"93","Lithuania",2011,0.817686115416721,0.602717649603634,0.746268656716418,0.164228844429563,0.125546503116304,0.160942653240254,0.189580038120878,0.0724443103114153,0.242231354884904,0.358559861165811,0.122678487191423,0.259059156997879,0.378700374937458,0.0252604110970933,0.200452628124824,NA,NA,NA,0.170454545454545,0.502427402677189,0.207423323088851,0.640943722565848,0.455248750572991,0.194132343562568,NA
"94","Madagascar",2011,0.998781807137191,0.7340246848288,0.149253731343284,0.00565167269287035,0.0349486328247451,0.0174647939338426,0.0436181665150282,0.0172912271835497,0.0493206168364855,0.0572275299675548,0.0231362268377283,0.029408596093197,0.0631867954348798,0.0290020031944534,0.0249304228069797,1,0,0,0.102272727272727,0.597943639442814,0.0366879272943535,0.776916710469602,0.077452702018077,0.035412273784404,0.333333333333333
"95","Malaysia",2011,0.915073725117481,0.861717426437721,0.507462686567164,0.15916967976851,0.169913621558627,0.219508923964353,0.360982751593338,0.31790893053351,0.451960470582651,0.438168042060486,0.274138086387805,0.371320319605449,0.492397834563127,0.191303617853477,0.581116778184003,1,0.811111111111111,0.485294117647059,0.534090909090909,0.713955929241574,0.389789259971313,0.830249026932259,0.333316183167837,0.351701761535166,0.765468409586057
"96","Maldives",2011,0.777064877570068,0.96458729894895,0.462686567164179,0.0787249167230336,1,1,1,1,1,1,1,1,1,0.55656495433363,1,NA,NA,NA,NA,NA,0.944570619291704,NA,0.270705741943606,0.959687723121239,NA
"97","Malta",2011,0.893036275553042,0.917772573103099,0.671641791044776,0.206444479900045,0.0681803790646792,0.110398184369329,0.155669180348935,0.104839201060584,0.18150927748595,0.193073602354571,0.110153073119115,0.165501240173572,0.37132200886863,0.0568866952079734,0.237451355860771,NA,NA,NA,0.0795454545454545,0.795270407447883,0.177592056766396,0.868693085368008,0.439043135472411,0.159544017992192,NA
"98","Marshall Islands",2011,0.981832840415727,0.875699230082126,NA,0.0216344083121911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.619177356832618,NA,NA,NA
"99","Martinique",2011,0.733251683656217,0.620638483779019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0454545454545455,0.436819086970349,NA,0.596903084801862,NA,NA,NA
"100","Mauritania",2011,0.913943270245499,0.987417272895317,0.567164179104478,0.0206583805429651,0.0238750922018243,0.0260953282533114,0.0493065219284253,0.00722674260461784,0.0610163805154827,0.130507276456205,0.0273915971866463,0.0641310175715649,0.0376727098299964,0.0241636693774197,0.0148961374937303,NA,NA,NA,NA,NA,0.0458756913794579,NA,0.293911279823721,0.042389315765384,NA
"101","Mauritius",2011,0.824997247874645,0.912269435851153,0.611940298507463,0.116570524560619,0.0362638371048225,0.093371971359619,0.162461718400673,0.0830886131550566,0.190518934884689,0.242062338051306,0.106119596660571,0.152072013471302,0.193465296414021,0.375817834909511,0.153796343257653,NA,NA,NA,0.125,0.588886812338195,0.187117621350514,0.775384498687998,0.364255411534041,0.162639863424475,NA
"102","Mayotte",2011,0.793208004945987,0.745456497956817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0568181818181818,0.499294092924892,NA,0.679319531942565,NA,NA,NA
"103","Mexico",2011,0.934809292704744,0.868040868261949,0.611940298507463,0.113201992804511,0.0135167988346327,0.031547803773514,0.0562612220617224,0.00359844726014267,0.0188340674041931,0.0223770351589198,0.0160726541126048,0.03275503162965,0.0338816147000587,0.0246277685471797,0.0243367683572285,0.944444444444444,0.266666666666667,0.323529411764706,0.511363636363636,0.601757396208684,0.0220604233962472,0.801535852391792,0.362571145655987,0.0252553828945315,0.511546840958606
"104","Micronesia",2011,0.881123066718401,0.718695033814935,NA,0.0209227994244208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","Republic of Moldova",2011,0.980286200850086,0.732892952194525,0.373134328358209,0.0266823370434374,0.0247269154260123,0.0486020780487364,0.0851214969023056,0.0438228254047661,0.103991679266599,0.109439089576318,0.0449405539717232,0.0897131142887009,0.0834063080235362,0.0162624908790924,0.0881547641314275,NA,NA,NA,NA,NA,0.0724663531927704,NA,0.199908332700823,0.0671073923562925,NA
"106","Montenegro",2011,0.776123578018888,0.714865895409406,0.835820895522388,0.101860445257426,0.0151511942935135,0.0285679916008633,0.0414546090942142,0.0247326470934367,0.0419655314781372,0.0618992166652964,0.0202063959342856,0.0420033661137142,0.0893360336290279,0.00690515582339557,0.0541536945818421,NA,NA,NA,0.0681818181818182,0.742444989024824,0.0426502551648919,0.744478154151039,0.468840670389907,0.0387614396643388,NA
"107","Morocco",2011,0.967611819737583,0.924282189430698,0.776119402985075,0.0459160016868876,0.0401578840965952,0.0519087587317755,0.0776134754171931,0.0505454024364103,0.0459269680822094,0.0656969640330076,0.0370030733931921,0.0962464234699606,0.0419803349847823,0.0300589016175027,0.0847864058450809,0.811111111111111,0.366666666666667,0.514705882352941,0.204545454545455,0.227452423132862,0.0565305592327682,0.706448810767048,0.411017702335981,0.0565385992825191,0.564161220043573
"108","Mozambique",2011,0.891820321745281,0.736727390424867,0.26865671641791,0.0025071104709128,0.0110492804804165,0.0225401713629366,0.0609025919103448,0.0275463846436699,0.0331890036431767,0.0434059189103247,0.0279984921166672,0.0346660960771263,0.0959316726290394,0.0476195162988692,0.0320268765309683,NA,NA,NA,0.125,0.361009003171276,0.0427979951062302,0.663185571780475,0.135581913444412,0.0397160004185036,NA
"109","Myanmar",2011,0.917513712009138,0.822562161352715,0.283582089552239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.25,0.680624909325635,NA,0.806900260895829,NA,NA,0.333333333333333
"110","Namibia",2011,0.987372138388559,0.812089961280663,0.0298507462686567,0.0599893783010226,0.0557910316904065,0.0506052161420033,0.0990796117951193,0.0547416591681101,0.0885891131400014,0.190466638918953,0.0521854739408256,0.0853004827374161,0.066445506150091,0.066272250265159,0.0687918409424576,0.377777777777778,1,1,0.102272727272727,0.276964394887285,0.0840991206578768,0.692142164852169,0.0449200622848396,0.0798426204445948,0.792592592592593
"111","Netherlands",2011,0.966621541153268,0.743911549661617,0.537313432835821,0.3428546602517,0.0482834805905957,0.0732965497122609,0.089239515083397,0.0367170253727368,0.118099711296554,0.136999888487534,0.0406138095045668,0.107916832016273,0.153110940836834,0.00954242660290505,0.09177202908498,0.988888888888889,1,0.897058823529412,0.136363636363636,0.624978670859487,0.086846582900298,0.778503920558124,0.44008404654376,0.0823265644171488,0.9619825708061
"112","Netherlands Antilles",2011,0.793315902682012,0.857055607472058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"113","New Caledonia",2011,0.837742987837571,0.780358595674343,NA,NA,0.0636003639723468,0.14257316884094,0.210963110072052,0.0865243462691221,0.255204325872343,0.24703517474222,0.157909878693404,0.213934483895471,0.443189871128477,0.115484848749156,0.311465348140099,NA,NA,NA,0.0340909090909091,0.718132912219952,0.228843534686286,0.778744831910622,NA,0.204353174579603,NA
"114","New Zealand",2011,0.975823416417153,0.935466882892236,0.582089552238806,0.237197219781529,0.0548550807057237,0.0766610692375329,0.100640393218258,0.0352214177402843,0.140414727422829,0.138069642055314,0.0496242184818401,0.12246448025205,0.153959348996116,0.0165327576940912,0.10919894480695,0,1,0.882352941176471,0.0340909090909091,0.688434862180407,0.0956856921811845,0.866575053829932,0.409643386010167,0.0906947346009991,0.627450980392157
"115","Nicaragua",2011,0.934479888796318,0.95726901380078,0.373134328358209,0.0270134224417473,0.0126170530528424,0.0209409075065686,0.0376460813492212,0.00012474549345702,0.0197758999432374,0.024895605295827,0.0196829603739896,0.0323427055274828,0.0277829755155211,0.0117496503975682,0.029737645012808,1,0.222222222222222,0.294117647058824,0.0568181818181818,0.729973273451325,0.0207615234449864,0.873907392016141,0.200073875399978,0.0215723844971385,0.505446623093682
"116","Nigeria",2011,0.849213919169415,0.873930152062341,0.567164179104478,0.0345579747760867,0.049473560600299,0.0493529092464178,0.116175567744012,0.010846317875764,0.0686155646972332,0.153945033918271,0.0454620266771979,0.0673439850967412,0.051389156030683,0.154688677451372,0.0586064455471224,0.544444444444445,0.588888888888889,0.441176470588235,0.204545454545455,0.70710072771921,0.0763621509117981,0.810081599650322,0.300861076940282,0.0750817495350103,0.52483660130719
"117","Norway",2011,0.933912922280262,0.846027904963169,0.73134328358209,0.465314310155108,0.0498981747644119,0.122096967389698,0.210086797925839,0.0693524872004765,0.19867258638017,0.21440833659781,0.0742568558420115,0.218165754639976,0.224399126362176,0.0397089659821062,0.283255502428282,1,0,0.294117647058824,0.159090909090909,0.729625223162008,0.165277451929126,0.836522016801813,0.598328796868599,0.154936505046632,0.431372549019608
"118","Oman",2011,0.921415452917461,0.935740324962189,0.582089552238806,0.313573078112933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0909090909090909,0.260730848074946,NA,0.705962208651532,0.44783131517587,NA,NA
"119","Pakistan",2011,0.990949596957446,0.883283922789969,0.298507462686567,0.0277557428709898,0.00151317539212056,0.00206784218033142,0.00265723718974168,0.00074433092591083,0.00020064562014568,0.00255922713949721,0.00104999418998777,0.00293137827690469,0.00289912850962893,0.000945515667768723,0.00380324244758885,0.333333333333333,0.222222222222222,0.588235294117647,0.102272727272727,0.69911495547566,0.00189168284717908,0.857782825074358,0.163131602778778,0.0019428834126933,0.381263616557734
"120","Palau",2011,0.568294580674892,0.850955005190415,NA,0.093008030693564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0681818181818182,0.502122888749799,NA,0.640457491538369,NA,NA,NA
"121","Palestine",2011,0.624113836673155,0.921582600945283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Panama",2011,0.920215293296554,0.805589673807158,0.373134328358209,0.119055912233905,0.0248550473088908,0.0545717550739697,0.0871385726577183,0.00233741565584768,0.046923283632025,0.0483010600828831,0.033048445877932,0.0927684581629529,0.0627382487242875,0.0448165510226588,0.0565503614574258,1,0.222222222222222,0.588235294117647,0.181818181818182,0.548734576356601,0.0484354780770016,0.758179847820104,0.246095120296057,0.0503681090596901,0.603485838779956
"123","Papua New Guinea",2011,0.873417801131395,0.938532240045992,NA,0.012943791137548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102272727272727,0.430822619414059,NA,0.747590886863815,NA,NA,NA
"124","Peru",2011,0.999874801310833,0.947892901071223,0.402985074626866,0.0731196858733651,0.090332090325985,0.111767504797513,0.179084772909873,0.00355846209056516,0.0804874319178067,0.0955376597563972,0.0839425363295612,0.13352040355959,0.171130291666217,0.0974477088375695,0.139532523084686,1,0.233333333333333,0.308823529411765,0.284090909090909,0.445238149814519,0.100644627155299,0.797668617398858,0.238052380250115,0.107849216843251,0.514052287581699
"125","Philippines",2011,0.825167683918555,0.771954432165024,0.447761194029851,0.0384793142786945,0.22883526477085,0.143242183567888,0.245960950025836,0.0960547990239283,0.24610290814448,0.313188432410448,0.187045529448458,0.219611452524488,0.196080013226759,0.139088520237811,0.373941845452741,1,0.5,0.220588235294118,0.352272727272727,0.794856599763905,0.221389187558639,0.797326238615828,0.243120254154273,0.217195627166699,0.573529411764706
"126","Poland",2011,0.898356725530906,0.87632402693872,0.716417910447761,0.164066297978357,0.0245990349681538,0.0333278552286931,0.0509800330100761,0.0184737599610639,0.0517980044444372,0.0673136609915653,0.0257128161490092,0.0563938563797796,0.0661743467498036,0.00910296299411662,0.0461327732724173,0.444444444444444,0.444444444444444,0.588235294117647,0.136363636363636,0.64120437933183,0.0426377726177741,0.805295043933819,0.440242104213059,0.0409099185590105,0.492374727668845
"127","Portugal",2011,0.969537441781821,0.995129414475974,0.776119402985075,0.197117909098332,0.0579028737746968,0.142973508998603,0.241195688000226,0.0804297659073304,0.226604933113199,0.234645296429023,0.111139190839804,0.222961050288093,0.392678229943558,0.0559405896010362,0.296423181706232,0.855555555555556,0.733333333333333,0.823529411764706,0.431818181818182,0.546820172885996,0.202602779728534,0.83716234304793,0.486618656041703,0.187535846236527,0.804139433551198
"128","Qatar",2011,0.818218283769104,0.775846754573889,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0227272727272727,0.339134443519124,NA,0.644399827287372,NA,NA,NA
"129","Reunion",2011,0.867722481786481,0.879903973648927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Romania",2011,0.998627165293858,0.865157220125844,0.701492537313433,0.127395968398573,0.00961811708352745,0.0161794121148811,0.0225719279478566,0.0100957860088192,0.0292569024923944,0.0360525610249647,0.0128565355079087,0.0255685258855871,0.0332071501886063,0.00330769557274998,0.02507709073921,NA,NA,NA,0.363636363636364,0.859271912059849,0.02192778092753,0.907685432493184,0.414444252856003,0.0203447004151369,NA
"131","Russian Federation",2011,0.958029423358618,0.895174360827107,0.671641791044776,0.164439330847946,0.0325545827589458,0.0572824445763796,0.0887960388690938,0.0437153747234117,0.106932278424916,0.121792856424092,0.053584304711574,0.0992619106961188,0.123711862260311,0.0205534992981068,0.096770587079991,0.922222222222222,0.966666666666667,0.955882352941177,NA,NA,0.0832903342023152,NA,0.418040560946361,0.0768141581657219,0.948257080610022
"132","Saint Helena",2011,0.77008084939067,0.670808401899938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","Saint Kitts and Nevis",2011,0.894845599815041,0.967659086322737,NA,0.14947457046913,0.0734959831200263,0.172241747117557,0.323920827969885,0.327007515601089,0.193843811325869,0.185039808547629,0.154432669965625,0.333614904751468,0.279859242811364,0.240221112336724,0.419587645160238,NA,NA,NA,0.0113636363636364,0,0.266700838812501,0.620834895379259,NA,0.245751388064316,NA
"134","Saint Lucia",2011,0.564479853429727,0.990080139728457,NA,0.0743151888048192,0.205408401709554,0.172091066830132,0.240510892047964,0.283936469518203,0.168857745161615,0.204655128110555,0.133227945527751,0.299726785776614,0.218892390848571,0.158667559510972,0.296546068354401,NA,NA,NA,0.0340909090909091,0.448214334421253,0.220563761601085,0.667591442526479,NA,0.216592768490576,NA
"135","Saint Vincent and the Grenadines",2011,0.881358470407479,0.76084696369411,0.477611940298507,0.0693219415986331,0.0511427902841327,0.083843079171204,0.135233706880358,0.07922093363088,0.0875603943770748,0.0983882715963025,0.0690029211426081,0.124417446569161,0.101037579373034,0.0549589644288487,0.135040978370495,NA,NA,NA,NA,NA,0.0937034361860506,NA,0.27346694094857,0.0927133696203727,NA
"136","Samoa",2011,0.990376737215372,0.994486367076995,0.582089552238806,0.0378575928293794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0795454545454545,0.198382456565611,NA,0.727748520285993,0.309973572534093,NA,NA
"137","Sao Tome and Principe",2011,0.965928544148412,0.822647012969372,0.492537313432836,0.0166501498498505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254593731641343,NA,NA
"138","Saudi Arabia",2011,0.95788026090371,0.999622201883943,0.626865671641791,0.350987226245934,0.0118119379559711,0.0218525139452822,0.0353659097223551,0.0344380342081937,0.0234640233664,0.028552136525622,0.0209642024466095,0.0274072744458652,0.0220640097920736,0.0123969555494726,0.0335801816248031,0.966666666666667,0.0333333333333333,0.573529411764706,0.204545454545455,0.681714071560189,0.02535835224488,0.879738844782614,0.488926448943862,0.0247179254166044,0.524509803921569
"139","Senegal",2011,0.88716561798412,0.69262033702658,0.313432835820896,0.0115497867795054,0.066161402946299,0.118059493230962,0.248199242763458,0.0395579162624196,0.305658096492772,0.448259140008183,0.18275307788094,0.219157155329803,0.184264043091129,0.269852095230938,0.110503327836179,0.666666666666667,0.744444444444444,0.735294117647059,0.113636363636364,0.242908315655995,0.220000606516546,0.607564756888898,0.1624913113002,0.199311362824826,0.715468409586057
"140","Seychelles",2011,0.851022472487761,0.460358613887012,NA,0.164338956541671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.437127028791591,NA,NA,NA
"141","Sierra Leone",2011,0.9703248265343,0.987275568767779,0.26865671641791,0.00567414455248415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0113636363636364,0.18604277192068,NA,0.714547722407586,0.137165430485197,NA,NA
"142","Singapore",2011,0.94999752502961,0.842743834072851,NA,0.55679275627096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.534090909090909,0.802813870772517,NA,0.865185076624993,NA,NA,NA
"143","Slovenia",2011,0.982394213892334,0.972021716226676,0.582089552238806,0.208961328176791,0.0129614768671524,0.0296512967982477,0.044883726769664,0.0242973519329429,0.0492532774901478,0.0569490097897984,0.0226922450538883,0.0476199472168595,0.092802931152636,0.00976519584725839,0.0600481194920758,NA,NA,NA,0.306818181818182,0.821912485855353,0.0454285097469509,0.925442805324788,0.395525440207798,0.0409931434918792,NA
"144","Solomon Islands",2011,0.89667746122923,0.977175700668212,0.402985074626866,0.0101819995910122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0340909090909091,0.6679606314617,NA,0.847271264453047,0.206583537108939,NA,NA
"145","Somalia",2011,0.837623172973407,0.926674123317323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","South Africa",2011,0.990925761708567,0.940945294891252,0.552238805970149,0.0874439982531875,0.0126824709967482,0.0238924639548014,0.0418221499598599,0.0141101262662985,0.0245580329386785,0.0482034615276853,0.0149145165123203,0.038473666141201,0.0283199353581991,0.0680378859232688,0.024212280379476,0.155555555555556,0.955555555555555,0.897058823529412,0.295454545454545,0.445648940588742,0.0326037381308909,0.79250666572952,0.319841402111668,0.0308388172689579,0.669389978213508
"147","Spain",2011,0.993136334470496,0.965012106236063,0.582089552238806,0.239048151951718,0.0322488262151779,0.109345096394886,0.170170389655475,0.110125672849033,0.154040101938026,0.168355012020472,0.0852223214769941,0.152388491052569,0.408576584557758,0.050574771757763,0.295222361588365,1,0.955555555555555,0.852941176470588,0.897727272727273,0.687589135284042,0.178063164655123,0.8819125253302,0.410568852095262,0.157842693591502,0.936165577342048
"148","Sri Lanka",2011,0.829453758907146,0.924326768056877,0.298507462686567,0.0624133428913643,0.417462365184955,0.119445241209278,0.260007518377316,0.259692915593215,0.0693555810235684,0.164841858233645,0.0365196100779768,0.106466763650653,0.584302743666495,1,0.15847696034325,1,0,0,0.193181818181818,0.514726670418034,0.2974570540736,0.756169065794019,0.180460402788966,0.288779232487305,0.333333333333333
"149","Saint Pierre and Miquelon",2011,0.989286327573833,0.927105438082958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Sudan",2011,0.604123800933606,0.713402640815038,NA,0.0214321615756669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"151","Sudan (former)",2011,0.988200869512102,0.860966441218212,0.283582089552239,NA,0.000390624347718108,0.00055994019052813,0.000757448991585126,0.000864468102837714,0.00136281193529315,0.0023806815931849,0.000347965468834132,0.000958324737765391,0.00228086534362702,0,0.000399678006494947,NA,NA,NA,0.0227272727272727,0.515670087066413,0.00107434939850466,0.788279132598909,NA,0.000936618974351693,NA
"152","Suriname",2011,0.848954817227584,0.858788388201487,0.417910447761194,0.108633463745025,0.0228153309982875,0.0628466409650613,0.132336536656127,0.0199617556961729,0.0694923183445448,0.0581042477299922,0.0447875501992037,0.138904307674243,0.0871793335986888,0.0662163703310123,0.119700541205517,NA,NA,NA,0.0568181818181818,0.337259207719987,0.0755433030974218,0.681667471049686,0.26327195575311,0.0747586303089864,NA
"153","Sweden",2011,0.974768089672819,0.97726900794694,0.537313432835821,0.322786540554591,0.0423560266330634,0.0703695627239797,0.110846186302229,0.0326986218033104,0.117994035043767,0.145825736708557,0.0553144319011047,0.116146309497945,0.180493667975297,0.0201123592166181,0.198275397293142,0.255555555555556,0.511111111111111,0.705882352941177,0.102272727272727,0.589355449505551,0.108357569929968,0.84713084904177,0.430049986695206,0.0991302122817285,0.490849673202614
"154","Syrian Arab Republic",2011,0.978633805021724,0.835240703933808,NA,NA,0.0110809125942645,0.0292937037808172,0.0423572197161668,0.0255466356606696,0.0301527690906971,0.0409521743318769,0.0165834718639045,0.0301295461259145,0.0819010212471266,0.00965413793189969,0.0724847071292525,NA,NA,NA,0.0568181818181818,0.805755318867148,0.0384255579226677,0.87320994260756,NA,0.03546693631569,NA
"155","Taiwan",2011,0.991224457211461,0.836957748866662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.277777777777778,0.470588235294118,NA,NA,NA,NA,NA,NA,0.449455337690632
"156","United Republic of Tanzania",2011,0.874334637023106,0.988728770688384,0.208955223880597,0.011908587471339,0.00176470952117898,0.00315339633722955,0.00679280694776306,0.0011036403363124,0.00421173149500786,0.00681837915311825,0.00205745605486639,0.00366483247947484,0.00365334863093329,0.0104617273155994,0.00398136726770391,NA,NA,NA,NA,NA,0.00449406034162704,NA,0.110431905675968,0.00433303595810799,NA
"157","Thailand",2011,0.999334552532461,0.800308324930643,0.358208955223881,0.0976567093856718,0.0730871233425493,0.0833906409363829,0.148045415792002,0.0841567313037661,0.14899644241783,0.200457041800189,0.104529946730136,0.133375652218396,0.224211146887798,0.0569160054767862,0.262774204498919,0.922222222222222,0.177777777777778,0.117647058823529,0.431818181818182,0.753796568147618,0.151927146416728,0.851146481870241,0.227932832304776,0.13817639558225,0.405882352941176
"158","Timor-Leste",2011,0.569307444013372,0.89803150977284,0.194029850746269,0.0101003518344154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102065101290342,NA,NA
"159","Togo",2011,0.941650179836354,0.604104657682297,0.313432835820896,0.00477901547786784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0454545454545455,0.247217465340335,NA,0.597657434286329,0.159105925649382,NA,NA
"160","Tonga",2011,0.822995558084806,0.975833272068236,NA,0.0330605998638205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.666666666666667,0.588235294117647,0.0795454545454545,0.639205938247787,NA,0.81267825613361,NA,NA,0.751633986928105
"161","Trinidad and Tobago",2011,0.912487095085807,0.899988225172297,0.432835820895522,0.21833583894568,0.045470656062565,0.0846159603178027,0.155774398696986,0.163070766798316,0.089768838343599,0.107386224946444,0.0734060723964689,0.173411228878568,0.099103189036524,0.0903885303519072,0.185636903551788,NA,NA,NA,0.0340909090909091,0.198694157692189,0.122771469287952,0.670389825983431,0.325585829920601,0.115275706307361,NA
"162","Tunisia",2011,0.923858057196386,0.979768070979043,0.791044776119403,0.0719211866939625,0.0321817004786829,0.057585014178337,0.0811514648709888,0.0632845212291578,0.102204073417911,0.140302599127821,0.0658762303557271,0.111673501235932,0.0913012331368395,0.0219753871106148,0.0825713513006773,NA,NA,NA,0.295454545454545,0.595333463232185,0.084898612114335,0.832986530469204,0.431482981406683,0.0772824614947899,NA
"163","Turkey",2011,0.991782089712973,0.949618991850679,0.985074626865672,0.129262630870492,0.00999022611325686,0.0227189213706093,0.0287889351694505,0.0230661199681286,0.0206380312748224,0.0318533138627025,0.0185106149001443,0.023333592740843,0.0335031794097462,0.00691401611229909,0.0232710681217076,0.6,0.244444444444444,0.602941176470588,0.261363636363636,0.711144577288966,0.0226362420487992,0.884181886284206,0.557168628868082,0.0220534562767009,0.482461873638344
"164","Turks and Caicos Islands",2011,0.907140113065333,0.887607008918711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","Tuvalu",2011,0.907704868545757,0.866194899941448,NA,0.0215063187123924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.147773818920832,NA,0.640557862469346,NA,NA,NA
"166","Ukraine",2011,0.865629068744991,0.906922665363115,0.552238805970149,0.0574141031892812,0.0355891926179033,0.0592499628710312,0.0879256335463143,0.0411099379248258,0.105848410624415,0.133641843000659,0.0594942932031203,0.0911560086464541,0.14208687764555,0.0190975070275943,0.0977833048626428,0.744444444444444,0.944444444444444,0.764705882352941,0.375,0.63263321237593,0.0862772728669077,0.801728315494679,0.304826454579715,0.0793620883609555,0.817864923747277
"167","USSR",2011,0.88611242510794,0.981004116039969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","United Arab Emirates",2011,0.958478411204763,0.73469255392666,0.507462686567164,0.426793048405135,0.0250028472697558,0.0737574511368313,0.114625962173036,0.106503087941467,0.0726850288305343,0.0857129025567271,0.0718254949636093,0.0923757598945907,0.0622456985850455,0.0492931961225434,0.0773672303190262,NA,NA,NA,0.136363636363636,0.391607230458591,0.077251049901693,0.694926065196671,0.467127867486149,0.0755813327084697,NA
"169","United Kingdom",2011,0.939464179219487,0.887479926500335,0.73134328358209,0.269460817691046,0.0194420089424574,0.0466024993989106,0.0769852054095738,0.0311001173055753,0.0719516223156559,0.0771184200025993,0.0349465873537897,0.0690266738139503,0.108180354431802,0.0188628979281575,0.12941309015029,0.988888888888889,0.1,0.367647058823529,0.397727272727273,0.703348357777557,0.0675749704127276,0.843430821165793,0.500402050636568,0.0621481342775238,0.485511982570806
"170","United States of America",2011,0.938280855822759,0.891090526836551,0.82089552238806,0.368271082536893,0.00844134836828388,0.0425648561454738,0.0704211267544818,0.0287864214603039,0.0377371795869929,0.0461467717956618,0.0230066860274906,0.0574189214161727,0.14422543073543,0.0192238062827357,0.170611289322755,0.3,0.7,0.705882352941177,0.488636363636364,0.588308033007899,0.0658945633284429,0.805893138555736,0.594583302462476,0.0589621670814348,0.568627450980392
